7.960043290770184576e-01,6.050270122351871782e-01,1.787239649314678602e-02,-7.475785655481402046e+02
-5.001441342271216728e-01,6.408103644130802579e-01,5.824241769183161610e-01,-3.061021819293040380e+02
3.409295427047184246e-01,-4.725509404567277416e-01,8.126885354086235136e-01,-2.139759985933909547e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
